FID1	ID1	FID2	ID2	Kinship	Z0
GTOP-BC161	GTOP-BC161	GTOP-CF121	GTOP-CF121	-3e-04	0.9853
GTOP-BC161	GTOP-BC161	GTOP-CF201	GTOP-CF201	-0.003	0.9861
GTOP-BC161	GTOP-BC161	GTOP-CF221	GTOP-CF221	-0.0023	0.9848
GTOP-BC161	GTOP-BC161	GTOP-CF241	GTOP-CF241	0.0017	0.9776
GTOP-BC161	GTOP-BC161	GTOP-CF242	GTOP-CF242	-4e-04	0.9731
GTOP-BC161	GTOP-BC161	GTOP-CF301	GTOP-CF301	0.0021	0.9848
GTOP-BC161	GTOP-BC161	GTOP-CG041	GTOP-CG041	0.0021	1
GTOP-BC161	GTOP-BC161	GTOP-CG061	GTOP-CG061	-0.004	0.9627
GTOP-BC161	GTOP-BC161	GTOP-CG071	GTOP-CG071	-2e-04	0.9711
GTOP-BC161	GTOP-BC161	GTOP-CG091	GTOP-CG091	-0.0028	0.9938
GTOP-BC161	GTOP-BC161	GTOP-CG111	GTOP-CG111	0.0017	0.973
GTOP-BC171	GTOP-BC171	GTOP-CB281	GTOP-CB281	-0.0015	0.987
GTOP-BC171	GTOP-BC171	GTOP-CC031	GTOP-CC031	-0.0048	0.9891
GTOP-BC171	GTOP-BC171	GTOP-CC041	GTOP-CC041	-5e-04	1
GTOP-BC171	GTOP-BC171	GTOP-CC061	GTOP-CC061	-0.0067	1
GTOP-BC171	GTOP-BC171	GTOP-CC121	GTOP-CC121	-0.001	1
GTOP-BC171	GTOP-BC171	GTOP-CC131	GTOP-CC131	-0.0038	0.9885
GTOP-BC171	GTOP-BC171	GTOP-CC141	GTOP-CC141	-0.0062	1
GTOP-BC171	GTOP-BC171	GTOP-CC201	GTOP-CC201	-0.0018	1
GTOP-BC171	GTOP-BC171	GTOP-CC231	GTOP-CC231	5e-04	0.983
GTOP-BC171	GTOP-BC171	GTOP-CC241	GTOP-CC241	7e-04	1
GTOP-BC171	GTOP-BC171	GTOP-CC251	GTOP-CC251	-0.0023	0.984
GTOP-BC171	GTOP-BC171	GTOP-CC291	GTOP-CC291	-7e-04	0.9842
GTOP-BC171	GTOP-BC171	GTOP-CC311	GTOP-CC311	1e-04	1
GTOP-BC171	GTOP-BC171	GTOP-CD021	GTOP-CD021	2e-04	0.9799
GTOP-BC171	GTOP-BC171	GTOP-CD121	GTOP-CD121	0.0017	0.9783
GTOP-BC171	GTOP-BC171	GTOP-CE111	GTOP-CE111	-0.0032	0.9955
GTOP-BC171	GTOP-BC171	GTOP-CE131	GTOP-CE131	-0.001	0.9972
GTOP-BC171	GTOP-BC171	GTOP-CE141	GTOP-CE141	0.0028	0.984
GTOP-BC171	GTOP-BC171	GTOP-CE161	GTOP-CE161	0	0.984
GTOP-BC171	GTOP-BC171	GTOP-CF011	GTOP-CF011	0.0027	1
GTOP-BC171	GTOP-BC171	GTOP-CF051	GTOP-CF051	0.0045	0.9792
GTOP-BC171	GTOP-BC171	GTOP-CF121	GTOP-CF121	-3e-04	0.9591
GTOP-BC171	GTOP-BC171	GTOP-CF201	GTOP-CF201	-0.001	0.9929
GTOP-BC171	GTOP-BC171	GTOP-CF221	GTOP-CF221	-0.0029	0.9882
GTOP-BC171	GTOP-BC171	GTOP-CF241	GTOP-CF241	1e-04	1
GTOP-BC171	GTOP-BC171	GTOP-CF242	GTOP-CF242	-8e-04	1
GTOP-BC171	GTOP-BC171	GTOP-CF301	GTOP-CF301	-0.002	1
GTOP-BC171	GTOP-BC171	GTOP-CG041	GTOP-CG041	0.0014	1
GTOP-BC171	GTOP-BC171	GTOP-CG061	GTOP-CG061	-0.0067	1
GTOP-BC171	GTOP-BC171	GTOP-CG071	GTOP-CG071	0.0021	0.9838
GTOP-BC171	GTOP-BC171	GTOP-CG091	GTOP-CG091	-0.0026	0.9909
GTOP-BC171	GTOP-BC171	GTOP-CG111	GTOP-CG111	1e-04	0.9703
GTOP-BC181	GTOP-BC181	GTOP-CB281	GTOP-CB281	-0.0044	1
GTOP-BC181	GTOP-BC181	GTOP-CC031	GTOP-CC031	-0.0086	1
GTOP-BC181	GTOP-BC181	GTOP-CC041	GTOP-CC041	-0.004	1
GTOP-BC181	GTOP-BC181	GTOP-CC061	GTOP-CC061	-0.0097	0.9882
GTOP-BC181	GTOP-BC181	GTOP-CC121	GTOP-CC121	-0.0032	1
GTOP-BC181	GTOP-BC181	GTOP-CC131	GTOP-CC131	-0.0081	1
GTOP-BC181	GTOP-BC181	GTOP-CC141	GTOP-CC141	-0.0087	1
GTOP-BC181	GTOP-BC181	GTOP-CC201	GTOP-CC201	-0.0086	1
GTOP-BC181	GTOP-BC181	GTOP-CC231	GTOP-CC231	-0.0029	0.9909
GTOP-BC181	GTOP-BC181	GTOP-CC241	GTOP-CC241	-0.0024	1
GTOP-BC181	GTOP-BC181	GTOP-CC251	GTOP-CC251	-0.0068	1
GTOP-BC181	GTOP-BC181	GTOP-CC291	GTOP-CC291	-0.002	0.9895
GTOP-BC181	GTOP-BC181	GTOP-CC311	GTOP-CC311	-0.0029	0.9936
GTOP-BC181	GTOP-BC181	GTOP-CD021	GTOP-CD021	-0.0019	1
GTOP-BC181	GTOP-BC181	GTOP-CD121	GTOP-CD121	-0.0013	0.996
GTOP-BC181	GTOP-BC181	GTOP-CE111	GTOP-CE111	-0.0052	1
GTOP-BC181	GTOP-BC181	GTOP-CE131	GTOP-CE131	-0.0046	0.9898
GTOP-BC181	GTOP-BC181	GTOP-CE141	GTOP-CE141	-0.0033	1
GTOP-BC181	GTOP-BC181	GTOP-CE161	GTOP-CE161	-0.0043	1
GTOP-BC181	GTOP-BC181	GTOP-CF011	GTOP-CF011	-0.0015	1
GTOP-BC181	GTOP-BC181	GTOP-CF051	GTOP-CF051	2e-04	1
GTOP-BC181	GTOP-BC181	GTOP-CF121	GTOP-CF121	-0.0048	0.9939
GTOP-BC181	GTOP-BC181	GTOP-CF201	GTOP-CF201	-0.0062	1
GTOP-BC181	GTOP-BC181	GTOP-CF221	GTOP-CF221	-0.0034	0.9756
GTOP-BC181	GTOP-BC181	GTOP-CF241	GTOP-CF241	-0.0045	1
GTOP-BC181	GTOP-BC181	GTOP-CF242	GTOP-CF242	-0.0041	1
GTOP-BC181	GTOP-BC181	GTOP-CF301	GTOP-CF301	-9e-04	1
GTOP-BC181	GTOP-BC181	GTOP-CG041	GTOP-CG041	-2e-04	1
GTOP-BC181	GTOP-BC181	GTOP-CG061	GTOP-CG061	-0.0081	1
GTOP-BC181	GTOP-BC181	GTOP-CG071	GTOP-CG071	-0.0034	0.992
GTOP-BC181	GTOP-BC181	GTOP-CG091	GTOP-CG091	-0.007	1
GTOP-BC181	GTOP-BC181	GTOP-CG111	GTOP-CG111	0.001	0.9857
GTOP-BC191	GTOP-BC191	GTOP-CB281	GTOP-CB281	-0.0092	1
GTOP-BC191	GTOP-BC191	GTOP-CC031	GTOP-CC031	-0.0123	0.9946
GTOP-BC191	GTOP-BC191	GTOP-CC041	GTOP-CC041	-0.0103	1
GTOP-BC191	GTOP-BC191	GTOP-CC061	GTOP-CC061	-0.0123	1
GTOP-BC191	GTOP-BC191	GTOP-CC121	GTOP-CC121	-0.0083	1
GTOP-BC191	GTOP-BC191	GTOP-CC131	GTOP-CC131	-0.0098	1
GTOP-BC191	GTOP-BC191	GTOP-CC141	GTOP-CC141	-0.0114	1
GTOP-BC191	GTOP-BC191	GTOP-CC201	GTOP-CC201	-0.0076	1
GTOP-BC191	GTOP-BC191	GTOP-CC231	GTOP-CC231	-0.007	1
GTOP-BC191	GTOP-BC191	GTOP-CC241	GTOP-CC241	-0.0061	1
GTOP-BC191	GTOP-BC191	GTOP-CC251	GTOP-CC251	-0.0089	1
GTOP-BC191	GTOP-BC191	GTOP-CC291	GTOP-CC291	-0.0063	1
GTOP-BC191	GTOP-BC191	GTOP-CC311	GTOP-CC311	-0.0079	1
GTOP-BC191	GTOP-BC191	GTOP-CD021	GTOP-CD021	-0.0082	1
GTOP-BC191	GTOP-BC191	GTOP-CD121	GTOP-CD121	-0.0054	1
GTOP-BC191	GTOP-BC191	GTOP-CE111	GTOP-CE111	-0.0075	1
GTOP-BC191	GTOP-BC191	GTOP-CE131	GTOP-CE131	-0.0083	1
GTOP-BC191	GTOP-BC191	GTOP-CE141	GTOP-CE141	-0.0059	1
GTOP-BC191	GTOP-BC191	GTOP-CE161	GTOP-CE161	-0.0064	1
GTOP-BC191	GTOP-BC191	GTOP-CF011	GTOP-CF011	-0.0067	1
GTOP-BC191	GTOP-BC191	GTOP-CF051	GTOP-CF051	-6e-04	0.9853
GTOP-BC191	GTOP-BC191	GTOP-CF121	GTOP-CF121	-0.0088	1
GTOP-BC191	GTOP-BC191	GTOP-CF201	GTOP-CF201	-0.0054	1
GTOP-BC191	GTOP-BC191	GTOP-CF221	GTOP-CF221	-0.0082	1
GTOP-BC191	GTOP-BC191	GTOP-CF241	GTOP-CF241	-0.0078	1
GTOP-BC191	GTOP-BC191	GTOP-CF242	GTOP-CF242	-0.0105	1
GTOP-BC191	GTOP-BC191	GTOP-CF301	GTOP-CF301	-0.0053	1
GTOP-BC191	GTOP-BC191	GTOP-CG041	GTOP-CG041	-0.0027	1
GTOP-BC191	GTOP-BC191	GTOP-CG061	GTOP-CG061	-0.0106	0.9921
GTOP-BC191	GTOP-BC191	GTOP-CG071	GTOP-CG071	-0.0054	1
GTOP-BC191	GTOP-BC191	GTOP-CG091	GTOP-CG091	-0.0103	1
GTOP-BC191	GTOP-BC191	GTOP-CG111	GTOP-CG111	-0.0067	1
GTOP-BD011	GTOP-BD011	GTOP-CB281	GTOP-CB281	-0.0094	1
GTOP-BD011	GTOP-BD011	GTOP-CC031	GTOP-CC031	-0.0138	1
GTOP-BD011	GTOP-BD011	GTOP-CC041	GTOP-CC041	-0.009	1
GTOP-BD011	GTOP-BD011	GTOP-CC061	GTOP-CC061	-0.0156	1
GTOP-BD011	GTOP-BD011	GTOP-CC121	GTOP-CC121	-0.0075	1
GTOP-BD011	GTOP-BD011	GTOP-CC131	GTOP-CC131	-0.0124	1
GTOP-BD011	GTOP-BD011	GTOP-CC141	GTOP-CC141	-0.0119	1
GTOP-BD011	GTOP-BD011	GTOP-CC201	GTOP-CC201	-0.009	1
GTOP-BD011	GTOP-BD011	GTOP-CC231	GTOP-CC231	-0.0068	1
GTOP-BD011	GTOP-BD011	GTOP-CC241	GTOP-CC241	-0.0064	1
GTOP-BD011	GTOP-BD011	GTOP-CC251	GTOP-CC251	-0.0104	1
GTOP-BD011	GTOP-BD011	GTOP-CC291	GTOP-CC291	-0.0083	1
GTOP-BD011	GTOP-BD011	GTOP-CC311	GTOP-CC311	-0.0077	1
GTOP-BD011	GTOP-BD011	GTOP-CD021	GTOP-CD021	-0.0059	1
GTOP-BD011	GTOP-BD011	GTOP-CD121	GTOP-CD121	-0.0061	1
GTOP-BD011	GTOP-BD011	GTOP-CE111	GTOP-CE111	-0.008	1
GTOP-BD011	GTOP-BD011	GTOP-CE131	GTOP-CE131	-0.008	1
GTOP-BD011	GTOP-BD011	GTOP-CE141	GTOP-CE141	-0.0051	1
GTOP-BD011	GTOP-BD011	GTOP-CE161	GTOP-CE161	-0.0079	1
GTOP-BD011	GTOP-BD011	GTOP-CF011	GTOP-CF011	-0.0043	1
GTOP-BD011	GTOP-BD011	GTOP-CF051	GTOP-CF051	-0.005	1
GTOP-BD011	GTOP-BD011	GTOP-CF121	GTOP-CF121	-0.0078	1
GTOP-BD011	GTOP-BD011	GTOP-CF201	GTOP-CF201	-0.007	0.9973
GTOP-BD011	GTOP-BD011	GTOP-CF221	GTOP-CF221	-0.0074	0.9884
GTOP-BD011	GTOP-BD011	GTOP-CF241	GTOP-CF241	-0.0097	1
GTOP-BD011	GTOP-BD011	GTOP-CF242	GTOP-CF242	-0.008	1
GTOP-BD011	GTOP-BD011	GTOP-CF301	GTOP-CF301	-0.0075	1
GTOP-BD011	GTOP-BD011	GTOP-CG041	GTOP-CG041	-0.0035	1
GTOP-BD011	GTOP-BD011	GTOP-CG061	GTOP-CG061	-0.0129	1
GTOP-BD011	GTOP-BD011	GTOP-CG071	GTOP-CG071	-0.0083	1
GTOP-BD011	GTOP-BD011	GTOP-CG091	GTOP-CG091	-0.0119	1
GTOP-BD011	GTOP-BD011	GTOP-CG111	GTOP-CG111	-0.0053	1
GTOP-BD201	GTOP-BD201	GTOP-CB281	GTOP-CB281	-0.0039	0.9913
GTOP-BD201	GTOP-BD201	GTOP-CC031	GTOP-CC031	-0.0078	1
GTOP-BD201	GTOP-BD201	GTOP-CC041	GTOP-CC041	-0.0033	1
GTOP-BD201	GTOP-BD201	GTOP-CC061	GTOP-CC061	-0.0092	1
GTOP-BD201	GTOP-BD201	GTOP-CC121	GTOP-CC121	-0.0027	0.9923
GTOP-BD201	GTOP-BD201	GTOP-CC131	GTOP-CC131	-0.0077	1
GTOP-BD201	GTOP-BD201	GTOP-CC141	GTOP-CC141	-0.0077	1
GTOP-BD201	GTOP-BD201	GTOP-CC201	GTOP-CC201	-0.0038	1
GTOP-BD201	GTOP-BD201	GTOP-CC231	GTOP-CC231	-0.0033	1
GTOP-BD201	GTOP-BD201	GTOP-CC241	GTOP-CC241	-0.0015	1
GTOP-BD201	GTOP-BD201	GTOP-CC251	GTOP-CC251	-0.0053	0.9842
GTOP-BD201	GTOP-BD201	GTOP-CC291	GTOP-CC291	-0.002	0.9925
GTOP-BD201	GTOP-BD201	GTOP-CC311	GTOP-CC311	-0.0059	1
GTOP-BD201	GTOP-BD201	GTOP-CD021	GTOP-CD021	-0.002	1
GTOP-BD201	GTOP-BD201	GTOP-CD121	GTOP-CD121	-0.0019	1
GTOP-BD201	GTOP-BD201	GTOP-CE111	GTOP-CE111	-0.0025	1
GTOP-BD201	GTOP-BD201	GTOP-CE131	GTOP-CE131	-0.0053	1
GTOP-BD201	GTOP-BD201	GTOP-CE141	GTOP-CE141	0.0013	0.9908
GTOP-BD201	GTOP-BD201	GTOP-CE161	GTOP-CE161	-0.0052	1
GTOP-BD201	GTOP-BD201	GTOP-CF011	GTOP-CF011	0.0022	0.9926
GTOP-BD201	GTOP-BD201	GTOP-CF051	GTOP-CF051	-6e-04	1
GTOP-BD201	GTOP-BD201	GTOP-CF121	GTOP-CF121	-0.0061	1
GTOP-BD201	GTOP-BD201	GTOP-CF201	GTOP-CF201	-9e-04	0.9783
GTOP-BD201	GTOP-BD201	GTOP-CF221	GTOP-CF221	-0.0035	0.9903
GTOP-BD201	GTOP-BD201	GTOP-CF241	GTOP-CF241	-0.0013	1
GTOP-BD201	GTOP-BD201	GTOP-CF242	GTOP-CF242	-0.0042	1
GTOP-BD201	GTOP-BD201	GTOP-CF301	GTOP-CF301	-0.0025	1
GTOP-BD201	GTOP-BD201	GTOP-CG041	GTOP-CG041	-0.0014	1
GTOP-BD201	GTOP-BD201	GTOP-CG061	GTOP-CG061	-0.0072	1
GTOP-BD201	GTOP-BD201	GTOP-CG071	GTOP-CG071	-0.0026	1
GTOP-BD201	GTOP-BD201	GTOP-CG091	GTOP-CG091	-0.0062	1
GTOP-BD201	GTOP-BD201	GTOP-CG111	GTOP-CG111	-0.0028	0.9862
GTOP-BE141	GTOP-BE141	GTOP-CB281	GTOP-CB281	-0.003	0.97
GTOP-BE141	GTOP-BE141	GTOP-CC031	GTOP-CC031	-0.0071	0.9739
GTOP-BE141	GTOP-BE141	GTOP-CC041	GTOP-CC041	-0.0039	0.9946
GTOP-BE141	GTOP-BE141	GTOP-CC061	GTOP-CC061	-0.0074	0.9895
GTOP-BE141	GTOP-BE141	GTOP-CC121	GTOP-CC121	-0.003	0.9955
GTOP-BE141	GTOP-BE141	GTOP-CC131	GTOP-CC131	-0.0061	0.9895
GTOP-BE141	GTOP-BE141	GTOP-CC141	GTOP-CC141	-0.0069	0.992
GTOP-BE141	GTOP-BE141	GTOP-CC201	GTOP-CC201	-0.0049	1
GTOP-BE141	GTOP-BE141	GTOP-CC231	GTOP-CC231	9e-04	0.957
GTOP-BE141	GTOP-BE141	GTOP-CC241	GTOP-CC241	-0.0037	1
GTOP-BE141	GTOP-BE141	GTOP-CC251	GTOP-CC251	-0.0062	0.9908
GTOP-BE141	GTOP-BE141	GTOP-CC291	GTOP-CC291	-0.0028	0.9896
GTOP-BE141	GTOP-BE141	GTOP-CC311	GTOP-CC311	-0.0035	0.9808
GTOP-BE141	GTOP-BE141	GTOP-CD021	GTOP-CD021	-0.0011	1
GTOP-BE141	GTOP-BE141	GTOP-CD121	GTOP-CD121	7e-04	0.9763
GTOP-BE141	GTOP-BE141	GTOP-CE111	GTOP-CE111	-0.0039	0.9865
GTOP-BE141	GTOP-BE141	GTOP-CE131	GTOP-CE131	-0.0031	0.9946
GTOP-BE141	GTOP-BE141	GTOP-CE141	GTOP-CE141	-2e-04	0.9635
GTOP-BE141	GTOP-BE141	GTOP-CE161	GTOP-CE161	-0.0038	0.9912
