gene	gene_id	module_MEnumber	module_Color
39387	ENST00000481304.5	ME2	blue
39388	ENST00000481312.2	ME1	turquoise
39390	ENST00000481317.1	ME1	turquoise
39391	ENST00000481318.1	ME4	yellow
39392	ENST00000481320.5	ME1	turquoise
39396	ENST00000481329.1	ME1	turquoise
39398	ENST00000481338.1	ME1	turquoise
39401	ENST00000481347.1	ME1	turquoise
39402	ENST00000481348.5	ME1	turquoise
39403	ENST00000481349.2	ME3	brown
39404	ENST00000481352.6	ME1	turquoise
39406	ENST00000481355.5	ME1	turquoise
39407	ENST00000481356.1	ME2	blue
39408	ENST00000481358.5	ME2	blue
39410	ENST00000481360.1	ME1	turquoise
39411	ENST00000481362.5	ME1	turquoise
39413	ENST00000481367.5	ME2	blue
39414	ENST00000481368.6	ME1	turquoise
39415	ENST00000481369.1	ME3	brown
39416	ENST00000481381.1	ME1	turquoise
39417	ENST00000481382.1	ME1	turquoise
39418	ENST00000481383.1	ME1	turquoise
39420	ENST00000481387.2	ME1	turquoise
39421	ENST00000481389.1	ME2	blue
39422	ENST00000481392.1	ME1	turquoise
39423	ENST00000481396.5	ME2	blue
39426	ENST00000481403.1	ME3	brown
39429	ENST00000481410.1	ME9	magenta
39430	ENST00000481415.2	ME3	brown
39431	ENST00000481416.5	ME3	brown
39432	ENST00000481424.5	ME1	turquoise
39433	ENST00000481425.5	ME1	turquoise
39436	ENST00000481436.5	ME1	turquoise
39438	ENST00000481439.1	ME1	turquoise
39439	ENST00000481441.1	ME1	turquoise
39441	ENST00000481451.1	ME3	brown
39443	ENST00000481453.5	ME1	turquoise
39444	ENST00000481454.1	ME1	turquoise
39445	ENST00000481456.1	ME1	turquoise
39446	ENST00000481460.1	ME1	turquoise
39447	ENST00000481463.5	ME1	turquoise
39450	ENST00000481468.1	ME1	turquoise
39451	ENST00000481470.5	ME3	brown
39452	ENST00000481473.5	ME1	turquoise
39453	ENST00000481474.5	ME3	brown
39455	ENST00000481476.1	ME1	turquoise
39456	ENST00000481477.5	ME2	blue
39459	ENST00000481487.1	ME4	yellow
39460	ENST00000481488.1	ME1	turquoise
39461	ENST00000481489.5	ME1	turquoise
39462	ENST00000481490.3	ME1	turquoise
39463	ENST00000481492.1	ME2	blue
39464	ENST00000481499.5	ME20	royalblue
39465	ENST00000481500.1	ME1	turquoise
39466	ENST00000481501.1	ME2	blue
39469	ENST00000481510.1	ME2	blue
39471	ENST00000481513.5	ME2	blue
39472	ENST00000481514.5	ME1	turquoise
39475	ENST00000481519.5	ME2	blue
39476	ENST00000481520.1	ME2	blue
39477	ENST00000481522.1	ME1	turquoise
39478	ENST00000481526.5	ME1	turquoise
39485	ENST00000481541.1	ME1	turquoise
39486	ENST00000481546.1	ME1	turquoise
39487	ENST00000481550.6	ME1	turquoise
39488	ENST00000481551.5	ME3	brown
39489	ENST00000481555.1	ME2	blue
39490	ENST00000481557.1	ME3	brown
39492	ENST00000481567.5	ME4	yellow
39493	ENST00000481568.2	ME3	brown
39494	ENST00000481569.1	ME1	turquoise
39495	ENST00000481570.5	ME2	blue
39496	ENST00000481573.1	ME1	turquoise
39497	ENST00000481578.5	ME7	black
39498	ENST00000481579.5	ME1	turquoise
39499	ENST00000481580.1	ME1	turquoise
39500	ENST00000481583.1	ME3	brown
39501	ENST00000481592.5	ME4	yellow
39502	ENST00000481597.5	ME3	brown
39503	ENST00000481599.2	ME2	blue
39504	ENST00000481601.5	ME4	yellow
39506	ENST00000481606.1	ME1	turquoise
39507	ENST00000481607.1	ME2	blue
39509	ENST00000481613.1	ME1	turquoise
39510	ENST00000481616.1	ME1	turquoise
39511	ENST00000481617.6	ME1	turquoise
39512	ENST00000481620.1	ME2	blue
39513	ENST00000481623.2	ME1	turquoise
39514	ENST00000481626.5	ME2	blue
39515	ENST00000481628.2	ME13	salmon
39516	ENST00000481629.1	ME5	green
39518	ENST00000481635.1	ME3	brown
39521	ENST00000481644.1	ME1	turquoise
39522	ENST00000481645.5	ME1	turquoise
39523	ENST00000481646.5	ME5	green
39526	ENST00000481652.1	ME1	turquoise
39527	ENST00000481654.1	ME1	turquoise
39530	ENST00000481667.1	ME1	turquoise
39532	ENST00000481671.6	ME1	turquoise
39533	ENST00000481672.5	ME3	brown
39538	ENST00000481687.1	ME1	turquoise
39540	ENST00000481690.2	ME2	blue
39541	ENST00000481693.5	ME1	turquoise
39542	ENST00000481695.1	ME3	brown
39544	ENST00000481698.1	ME2	blue
39545	ENST00000481699.1	ME3	brown
39548	ENST00000481708.1	ME1	turquoise
39550	ENST00000481713.1	ME3	brown
39551	ENST00000481714.1	ME2	blue
39552	ENST00000481718.1	ME1	turquoise
39553	ENST00000481719.1	ME1	turquoise
39555	ENST00000481729.1	ME1	turquoise
39557	ENST00000481734.1	ME2	blue
39559	ENST00000481739.2	ME5	green
39561	ENST00000481742.1	ME1	turquoise
39562	ENST00000481745.1	ME1	turquoise
39563	ENST00000481747.1	ME4	yellow
39564	ENST00000481748.1	ME4	yellow
39565	ENST00000481749.5	ME1	turquoise
39566	ENST00000481750.1	ME3	brown
39567	ENST00000481752.6	ME5	green
39568	ENST00000481757.5	ME1	turquoise
39570	ENST00000481763.1	ME1	turquoise
39571	ENST00000481764.1	ME27	white
39572	ENST00000481769.1	ME3	brown
39573	ENST00000481770.1	ME3	brown
39574	ENST00000481771.5	ME2	blue
39579	ENST00000481782.1	ME3	brown
39581	ENST00000481788.1	ME4	yellow
39583	ENST00000481791.1	ME1	turquoise
39585	ENST00000481796.2	ME3	brown
39586	ENST00000481797.5	ME1	turquoise
39588	ENST00000481799.6	ME11	greenyellow
39589	ENST00000481801.5	ME4	yellow
39590	ENST00000481805.1	ME1	turquoise
39591	ENST00000481807.3	ME1	turquoise
39592	ENST00000481810.1	ME3	brown
39593	ENST00000481811.5	ME1	turquoise
39594	ENST00000481819.5	ME1	turquoise
39595	ENST00000481820.6	ME1	turquoise
39596	ENST00000481821.1	ME1	turquoise
39597	ENST00000481822.1	ME1	turquoise
39600	ENST00000481831.1	ME1	turquoise
39601	ENST00000481834.5	ME5	green
39602	ENST00000481839.5	ME3	brown
39604	ENST00000481851.1	ME2	blue
39605	ENST00000481852.5	ME1	turquoise
39606	ENST00000481853.5	ME19	lightyellow
39608	ENST00000481861.1	ME2	blue
39609	ENST00000481867.1	ME1	turquoise
39611	ENST00000481871.5	ME3	brown
39612	ENST00000481874.1	ME1	turquoise
39613	ENST00000481875.1	ME3	brown
39614	ENST00000481880.5	ME1	turquoise
39615	ENST00000481881.1	ME1	turquoise
39616	ENST00000481883.1	ME1	turquoise
39617	ENST00000481888.1	ME1	turquoise
39618	ENST00000481892.1	ME1	turquoise
39619	ENST00000481894.1	ME1	turquoise
39620	ENST00000481895.6	ME1	turquoise
39621	ENST00000481896.1	ME2	blue
39622	ENST00000481897.1	ME3	brown
39624	ENST00000481899.1	ME3	brown
39628	ENST00000481910.1	ME1	turquoise
39630	ENST00000481915.5	ME3	brown
39631	ENST00000481916.6	ME1	turquoise
39633	ENST00000481920.1	ME1	turquoise
39635	ENST00000481922.1	ME3	brown
39636	ENST00000481924.2	ME2	blue
39637	ENST00000481925.1	ME1	turquoise
39639	ENST00000481933.1	ME3	brown
39640	ENST00000481935.5	ME2	blue
39642	ENST00000481940.2	ME2	blue
39643	ENST00000481941.5	ME5	green
39644	ENST00000481944.1	ME1	turquoise
39645	ENST00000481945.1	ME1	turquoise
39646	ENST00000481947.1	ME3	brown
39647	ENST00000481948.1	ME1	turquoise
39648	ENST00000481952.1	ME3	brown
39649	ENST00000481953.5	ME5	green
39650	ENST00000481956.1	ME1	turquoise
39651	ENST00000481958.1	ME1	turquoise
39654	ENST00000481968.2	ME2	blue
39655	ENST00000481970.2	ME1	turquoise
39656	ENST00000481972.5	ME4	yellow
39657	ENST00000481974.1	ME3	brown
39659	ENST00000481979.1	ME1	turquoise
39662	ENST00000481983.5	ME1	turquoise
39663	ENST00000481987.5	ME3	brown
39664	ENST00000481988.1	ME2	blue
39666	ENST00000481992.1	ME1	turquoise
39667	ENST00000481994.1	ME2	blue
39670	ENST00000481999.1	ME2	blue
39671	ENST00000482001.1	ME3	brown
39672	ENST00000482011.3	ME2	blue
39673	ENST00000482015.5	ME2	blue
39676	ENST00000482025.5	ME2	blue
39677	ENST00000482027.1	ME1	turquoise
39678	ENST00000482031.5	ME1	turquoise
39679	ENST00000482038.1	ME3	brown
39680	ENST00000482040.3	ME3	brown
39681	ENST00000482041.5	ME1	turquoise
39682	ENST00000482042.1	ME1	turquoise
39683	ENST00000482048.1	ME1	turquoise
39685	ENST00000482053.1	ME1	turquoise
39686	ENST00000482056.2	ME3	brown
39689	ENST00000482063.1	ME5	green
39690	ENST00000482065.1	ME2	blue
39692	ENST00000482068.1	ME1	turquoise
39693	ENST00000482071.1	ME3	brown
39698	ENST00000482090.1	ME1	turquoise
39699	ENST00000482091.1	ME2	blue
39702	ENST00000482108.1	ME14	cyan
39703	ENST00000482111.1	ME2	blue
39704	ENST00000482114.1	ME1	turquoise
39705	ENST00000482115.1	ME1	turquoise
39706	ENST00000482116.1	ME6	red
39709	ENST00000482124.1	ME2	blue
39710	ENST00000482125.1	ME4	yellow
39711	ENST00000482126.1	ME3	brown
39712	ENST00000482129.1	ME3	brown
39713	ENST00000482131.1	ME1	turquoise
39714	ENST00000482138.1	ME4	yellow
39715	ENST00000482146.1	ME2	blue
39716	ENST00000482149.5	ME1	turquoise
39717	ENST00000482150.2	ME1	turquoise
39718	ENST00000482153.1	ME2	blue
39720	ENST00000482158.1	ME1	turquoise
39721	ENST00000482165.1	ME1	turquoise
39722	ENST00000482166.1	ME1	turquoise
39723	ENST00000482171.5	ME1	turquoise
39725	ENST00000482176.1	ME4	yellow
39726	ENST00000482177.1	ME1	turquoise
39727	ENST00000482178.5	ME1	turquoise
39728	ENST00000482186.5	ME2	blue
39729	ENST00000482189.1	ME2	blue
39732	ENST00000482197.1	ME1	turquoise
39734	ENST00000482207.1	ME3	brown
39735	ENST00000482208.1	ME3	brown
39737	ENST00000482211.2	ME2	blue
39739	ENST00000482217.1	ME1	turquoise
39740	ENST00000482219.6	ME2	blue
39743	ENST00000482229.1	ME1	turquoise
39745	ENST00000482232.1	ME1	turquoise
39746	ENST00000482235.2	ME2	blue
39747	ENST00000482240.5	ME1	turquoise
39749	ENST00000482250.1	ME1	turquoise
39750	ENST00000482251.2	ME1	turquoise
39752	ENST00000482269.1	ME1	turquoise
39753	ENST00000482270.5	ME1	turquoise
39754	ENST00000482272.5	ME1	turquoise
39755	ENST00000482273.1	ME1	turquoise
39756	ENST00000482280.1	ME1	turquoise
39757	ENST00000482281.6	ME1	turquoise
39759	ENST00000482284.5	ME1	turquoise
39763	ENST00000482294.1	ME1	turquoise
39764	ENST00000482299.1	ME5	green
39765	ENST00000482301.1	ME3	brown
39766	ENST00000482303.1	ME1	turquoise
39767	ENST00000482305.1	ME1	turquoise
39769	ENST00000482310.5	ME3	brown
39771	ENST00000482315.1	ME1	turquoise
39772	ENST00000482320.5	ME3	brown
39775	ENST00000482327.5	ME4	yellow
39776	ENST00000482333.5	ME6	red
39779	ENST00000482340.5	ME1	turquoise
39780	ENST00000482342.1	ME3	brown
39782	ENST00000482347.1	ME4	yellow
39784	ENST00000482352.1	ME1	turquoise
39785	ENST00000482353.2	ME1	turquoise
39787	ENST00000482358.1	ME4	yellow
39788	ENST00000482359.1	ME1	turquoise
39789	ENST00000482360.5	ME1	turquoise
39791	ENST00000482363.2	ME3	brown
39792	ENST00000482368.2	ME2	blue
39796	ENST00000482378.7	ME2	blue
39798	ENST00000482384.1	ME5	green
39801	ENST00000482389.1	ME1	turquoise
39805	ENST00000482397.1	ME1	turquoise
39807	ENST00000482399.5	ME1	turquoise
39808	ENST00000482405.7	ME2	blue
39809	ENST00000482406.1	ME2	blue
39810	ENST00000482407.1	ME1	turquoise
39812	ENST00000482415.6	ME3	brown
39813	ENST00000482416.5	ME1	turquoise
39815	ENST00000482424.1	ME2	blue
39817	ENST00000482427.5	ME1	turquoise
39818	ENST00000482433.1	ME1	turquoise
39819	ENST00000482437.5	ME1	turquoise
39820	ENST00000482438.2	ME3	brown
39822	ENST00000482441.1	ME13	salmon
39823	ENST00000482442.1	ME1	turquoise
39825	ENST00000482449.2	ME2	blue
39826	ENST00000482454.5	ME3	brown
39827	ENST00000482456.6	ME3	brown
39829	ENST00000482459.1	ME2	blue
39830	ENST00000482460.1	ME1	turquoise
39831	ENST00000482462.1	ME2	blue
39832	ENST00000482463.5	ME3	brown
39833	ENST00000482467.1	ME1	turquoise
39834	ENST00000482470.5	ME3	brown
39836	ENST00000482476.1	ME1	turquoise
39837	ENST00000482479.1	ME2	blue
39838	ENST00000482481.1	ME3	brown
39839	ENST00000482487.5	ME1	turquoise
39840	ENST00000482490.5	ME3	brown
39842	ENST00000482496.5	ME19	lightyellow
39843	ENST00000482502.1	ME2	blue
39844	ENST00000482503.5	ME1	turquoise
39846	ENST00000482505.1	ME1	turquoise
39847	ENST00000482507.5	ME1	turquoise
39848	ENST00000482508.5	ME1	turquoise
39850	ENST00000482513.5	ME1	turquoise
39853	ENST00000482526.1	ME1	turquoise
39854	ENST00000482528.1	ME16	lightcyan
39855	ENST00000482532.5	ME3	brown
39856	ENST00000482533.5	ME3	brown
39858	ENST00000482540.1	ME3	brown
39859	ENST00000482541.2	ME1	turquoise
39860	ENST00000482543.1	ME1	turquoise
39862	ENST00000482547.1	ME1	turquoise
39863	ENST00000482549.5	ME2	blue
39866	ENST00000482556.5	ME2	blue
39867	ENST00000482558.5	ME1	turquoise
39869	ENST00000482562.1	ME1	turquoise
39870	ENST00000482563.1	ME1	turquoise
39871	ENST00000482564.1	ME2	blue
39872	ENST00000482566.1	ME7	black
39875	ENST00000482573.5	ME2	blue
39877	ENST00000482587.5	ME5	green
39878	ENST00000482590.1	ME1	turquoise
39880	ENST00000482598.1	ME1	turquoise
39881	ENST00000482600.5	ME13	salmon
39883	ENST00000482603.1	ME1	turquoise
39884	ENST00000482605.1	ME2	blue
39885	ENST00000482607.1	ME3	brown
39886	ENST00000482609.1	ME2	blue
39889	ENST00000482619.1	ME1	turquoise
39892	ENST00000482624.5	ME20	royalblue
39894	ENST00000482635.1	ME2	blue
39895	ENST00000482636.1	ME2	blue
39896	ENST00000482637.1	ME3	brown
39897	ENST00000482638.6	ME2	blue
39898	ENST00000482641.2	ME2	blue
39901	ENST00000482646.5	ME1	turquoise
39903	ENST00000482648.5	ME1	turquoise
39905	ENST00000482652.1	ME1	turquoise
39906	ENST00000482653.1	ME1	turquoise
39909	ENST00000482657.1	ME1	turquoise
39912	ENST00000482661.1	ME3	brown
39913	ENST00000482662.2	ME1	turquoise
39916	ENST00000482665.1	ME2	blue
39918	ENST00000482673.5	ME3	brown
39919	ENST00000482677.5	ME2	blue
39921	ENST00000482681.5	ME3	brown
39923	ENST00000482689.5	ME1	turquoise
39925	ENST00000482693.1	ME1	turquoise
39926	ENST00000482694.1	ME1	turquoise
39927	ENST00000482695.5	ME2	blue
39929	ENST00000482704.1	ME3	brown
39930	ENST00000482709.1	ME1	turquoise
39931	ENST00000482713.1	ME1	turquoise
39933	ENST00000482719.1	ME1	turquoise
39934	ENST00000482720.1	ME2	blue
39935	ENST00000482722.5	ME2	blue
39936	ENST00000482723.1	ME3	brown
39939	ENST00000482731.1	ME4	yellow
39940	ENST00000482732.1	ME2	blue
39941	ENST00000482733.1	ME1	turquoise
39943	ENST00000482738.1	ME1	turquoise
39944	ENST00000482739.3	ME2	blue
39945	ENST00000482740.2	ME2	blue
39946	ENST00000482741.1	ME1	turquoise
39947	ENST00000482745.5	ME2	blue
39948	ENST00000482747.1	ME1	turquoise
39950	ENST00000482751.5	ME1	turquoise
39951	ENST00000482753.1	ME1	turquoise
39952	ENST00000482754.1	ME3	brown
39953	ENST00000482755.6	ME1	turquoise
39955	ENST00000482760.3	ME1	turquoise
39957	ENST00000482769.1	ME26	darkorange
39959	ENST00000482776.1	ME1	turquoise
39960	ENST00000482777.5	ME1	turquoise
39961	ENST00000482778.1	ME1	turquoise
39962	ENST00000482786.5	ME1	turquoise
39963	ENST00000482788.1	ME3	brown
39964	ENST00000482789.6	ME3	brown
39965	ENST00000482791.2	ME1	turquoise
39966	ENST00000482792.1	ME1	turquoise
39968	ENST00000482799.3	ME3	brown
39971	ENST00000482804.1	ME6	red
39972	ENST00000482808.2	ME1	turquoise
39976	ENST00000482818.1	ME1	turquoise
39977	ENST00000482821.5	ME1	turquoise
39978	ENST00000482825.7	ME24	darkgrey
39979	ENST00000482826.1	ME1	turquoise
39981	ENST00000482837.1	ME1	turquoise
39985	ENST00000482846.1	ME1	turquoise
39987	ENST00000482851.1	ME2	blue
39990	ENST00000482854.5	ME3	brown
39991	ENST00000482856.1	ME1	turquoise
39992	ENST00000482857.5	ME4	yellow
39993	ENST00000482858.5	ME3	brown
39994	ENST00000482860.1	ME1	turquoise
39996	ENST00000482866.5	ME1	turquoise
39997	ENST00000482868.1	ME1	turquoise
39999	ENST00000482874.1	ME2	blue
40000	ENST00000482875.5	ME1	turquoise
40001	ENST00000482876.5	ME1	turquoise
40002	ENST00000482881.1	ME1	turquoise
40003	ENST00000482882.1	ME1	turquoise
40004	ENST00000482885.1	ME3	brown
40005	ENST00000482886.1	ME1	turquoise
40007	ENST00000482892.1	ME1	turquoise
40010	ENST00000482899.1	ME1	turquoise
40011	ENST00000482902.5	ME1	turquoise
40012	ENST00000482904.1	ME1	turquoise
40013	ENST00000482910.1	ME2	blue
40015	ENST00000482915.1	ME3	brown
40018	ENST00000482921.1	ME1	turquoise
40019	ENST00000482923.3	ME2	blue
40020	ENST00000482925.5	ME1	turquoise
40021	ENST00000482927.5	ME2	blue
40022	ENST00000482933.1	ME1	turquoise
40024	ENST00000482938.1	ME1	turquoise
40026	ENST00000482943.1	ME1	turquoise
40027	ENST00000482948.5	ME4	yellow
40028	ENST00000482952.5	ME1	turquoise
40029	ENST00000482953.5	ME1	turquoise
40031	ENST00000482960.1	ME5	green
40033	ENST00000482963.1	ME1	turquoise
40034	ENST00000482968.1	ME1	turquoise
40036	ENST00000482974.1	ME1	turquoise
40037	ENST00000482975.6	ME2	blue
40038	ENST00000482979.5	ME1	turquoise
40040	ENST00000482986.1	ME2	blue
40042	ENST00000482990.1	ME17	grey60
40043	ENST00000482993.6	ME1	turquoise
40044	ENST00000482994.1	ME1	turquoise
40048	ENST00000483002.1	ME1	turquoise
40049	ENST00000483003.6	ME3	brown
40050	ENST00000483005.1	ME10	purple
40051	ENST00000483007.1	ME1	turquoise
40052	ENST00000483009.1	ME2	blue
40055	ENST00000483017.7	ME4	yellow
40056	ENST00000483019.1	ME3	brown
40057	ENST00000483024.1	ME2	blue
40061	ENST00000483032.1	ME1	turquoise
40062	ENST00000483033.1	ME2	blue
40064	ENST00000483035.5	ME1	turquoise
40067	ENST00000483047.5	ME1	turquoise
40068	ENST00000483048.1	ME1	turquoise
40069	ENST00000483051.5	ME1	turquoise
40071	ENST00000483055.1	ME2	blue
40072	ENST00000483056.5	ME12	tan
40073	ENST00000483057.1	ME1	turquoise
40078	ENST00000483065.1	ME1	turquoise
40079	ENST00000483068.1	ME2	blue
40081	ENST00000483071.1	ME1	turquoise
40083	ENST00000483074.1	ME2	blue
40087	ENST00000483081.1	ME7	black
40088	ENST00000483083.3	ME1	turquoise
40089	ENST00000483084.1	ME1	turquoise
40090	ENST00000483085.1	ME3	brown
40091	ENST00000483086.1	ME1	turquoise
40093	ENST00000483089.5	ME2	blue
40094	ENST00000483090.1	ME2	blue
40095	ENST00000483091.1	ME4	yellow
40096	ENST00000483092.1	ME1	turquoise
40097	ENST00000483098.5	ME1	turquoise
40098	ENST00000483099.5	ME2	blue
40100	ENST00000483112.1	ME1	turquoise
40102	ENST00000483122.1	ME5	green
40103	ENST00000483123.1	ME1	turquoise
40104	ENST00000483126.1	ME3	brown
40105	ENST00000483127.2	ME2	blue
40107	ENST00000483129.5	ME2	blue
40108	ENST00000483132.1	ME5	green
40109	ENST00000483134.5	ME2	blue
40111	ENST00000483136.1	ME3	brown
40113	ENST00000483145.1	ME1	turquoise
40118	ENST00000483152.1	ME1	turquoise
40119	ENST00000483154.5	ME1	turquoise
40121	ENST00000483156.1	ME3	brown
40122	ENST00000483158.1	ME26	darkorange
40124	ENST00000483161.3	ME2	blue
40125	ENST00000483165.5	ME1	turquoise
40126	ENST00000483166.5	ME3	brown
40127	ENST00000483167.5	ME1	turquoise
40129	ENST00000483175.5	ME1	turquoise
40132	ENST00000483181.1	ME3	brown
40134	ENST00000483185.1	ME1	turquoise
40136	ENST00000483188.1	ME1	turquoise
40137	ENST00000483189.1	ME1	turquoise
40138	ENST00000483190.1	ME1	turquoise
40140	ENST00000483192.2	ME1	turquoise
40141	ENST00000483194.1	ME1	turquoise
40142	ENST00000483195.5	ME1	turquoise
40144	ENST00000483199.5	ME1	turquoise
40145	ENST00000483200.2	ME3	brown
40146	ENST00000483201.1	ME4	yellow
40147	ENST00000483204.2	ME7	black
40149	ENST00000483206.2	ME1	turquoise
40150	ENST00000483207.5	ME3	brown
40151	ENST00000483208.5	ME1	turquoise
40152	ENST00000483209.5	ME1	turquoise
40153	ENST00000483212.1	ME3	brown
40154	ENST00000483215.1	ME3	brown
40155	ENST00000483216.1	ME1	turquoise
40156	ENST00000483222.5	ME1	turquoise
40158	ENST00000483234.5	ME1	turquoise
40159	ENST00000483235.5	ME2	blue
40160	ENST00000483237.1	ME1	turquoise
40161	ENST00000483240.1	ME1	turquoise
40163	ENST00000483254.1	ME2	blue
40165	ENST00000483261.1	ME3	brown
40166	ENST00000483268.1	ME1	turquoise
40167	ENST00000483269.1	ME1	turquoise
40169	ENST00000483271.1	ME1	turquoise
40171	ENST00000483273.2	ME2	blue
40172	ENST00000483284.5	ME1	turquoise
40173	ENST00000483285.2	ME5	green
40174	ENST00000483286.6	ME1	turquoise
40175	ENST00000483287.1	ME1	turquoise
40178	ENST00000483296.5	ME1	turquoise
40179	ENST00000483297.2	ME2	blue
40180	ENST00000483298.1	ME1	turquoise
40181	ENST00000483302.6	ME3	brown
40182	ENST00000483306.2	ME3	brown
40183	ENST00000483310.5	ME2	blue
40184	ENST00000483315.1	ME1	turquoise
40185	ENST00000483316.1	ME1	turquoise
40187	ENST00000483321.1	ME3	brown
40189	ENST00000483327.5	ME1	turquoise
40192	ENST00000483335.1	ME1	turquoise
40193	ENST00000483337.1	ME2	blue
40195	ENST00000483340.1	ME1	turquoise
40197	ENST00000483344.1	ME1	turquoise
40199	ENST00000483348.5	ME1	turquoise
40200	ENST00000483350.1	ME1	turquoise
40201	ENST00000483353.2	ME1	turquoise
40202	ENST00000483357.1	ME1	turquoise
40203	ENST00000483359.5	ME1	turquoise
40204	ENST00000483362.1	ME1	turquoise
40206	ENST00000483368.1	ME3	brown
40208	ENST00000483370.1	ME1	turquoise
40209	ENST00000483371.1	ME2	blue
40212	ENST00000483385.1	ME3	brown
40213	ENST00000483386.5	ME2	blue
40214	ENST00000483387.2	ME1	turquoise
40216	ENST00000483400.5	ME2	blue
40217	ENST00000483404.5	ME1	turquoise
40218	ENST00000483407.1	ME1	turquoise
40219	ENST00000483410.1	ME2	blue
40220	ENST00000483412.5	ME2	blue
40221	ENST00000483413.1	ME21	darkred
40222	ENST00000483414.1	ME1	turquoise
40225	ENST00000483427.1	ME1	turquoise
40229	ENST00000483437.2	ME4	yellow
40230	ENST00000483441.5	ME1	turquoise
40231	ENST00000483443.1	ME1	turquoise
40232	ENST00000483448.1	ME3	brown
40234	ENST00000483451.5	ME3	brown
40235	ENST00000483454.1	ME2	blue
40236	ENST00000483456.1	ME3	brown
40238	ENST00000483458.1	ME1	turquoise
40241	ENST00000483468.5	ME1	turquoise
40242	ENST00000483469.1	ME1	turquoise
40243	ENST00000483470.1	ME1	turquoise
40245	ENST00000483485.5	ME1	turquoise
40246	ENST00000483493.6	ME1	turquoise
40247	ENST00000483495.5	ME1	turquoise
40251	ENST00000483505.6	ME1	turquoise
40252	ENST00000483506.2	ME1	turquoise
40253	ENST00000483508.5	ME1	turquoise
40254	ENST00000483509.1	ME1	turquoise
40256	ENST00000483516.1	ME1	turquoise
40257	ENST00000483519.5	ME1	turquoise
40260	ENST00000483535.1	ME1	turquoise
40261	ENST00000483536.6	ME2	blue
40262	ENST00000483538.1	ME1	turquoise
40263	ENST00000483539.3	ME3	brown
40264	ENST00000483549.5	ME1	turquoise
40265	ENST00000483551.6	ME1	turquoise
40266	ENST00000483552.1	ME4	yellow
